EAN;Curva;Produto;Concorrente;Preço concorrente;Nosso preço;Ganhador;Melhor preço;Classificação;Preço Drogaven;Preço Drogal;Preço DrogaRaia
7500435106610;C;FRALDA PAMPERS CONFORT SEC P MEGA C/50;Drogaven;72.22;70.7;DROGACENTRO;70.7;PRINCIPAL > PERFUMARIA > INFANTIL > FRALDA INFANTIL;72.22;0;0
7500435106641;C;FRALDA PAMPERS CONFORT SEC XG MEGA C/34;Drogaven;72.22;70.7;DROGACENTRO;70.7;PRINCIPAL > PERFUMARIA > INFANTIL > FRALDA INFANTIL;72.22;0;0
7500435106658;D;FRALDA PAMPERS CONFORT SEC XXG MEGA C/30;Drogaven;72.22;70.7;DROGACENTRO;70.7;PRINCIPAL > PERFUMARIA > INFANTIL > FRALDA INFANTIL;72.22;0;0
7500435132534;C;FRALDA PAMPERS PREMIUM CARE RN C/36;Drogaven;57.32;60.17;Drogaven;57.32;PRINCIPAL > PERFUMARIA > INFANTIL > FRALDA INFANTIL;57.32;0;0
7500435132732;C;FRALDA PAMPERS SUPERSEC G C/26;Drogaven;39.1;43.51;Drogaven;39.1;PRINCIPAL > PERFUMARIA > INFANTIL > FRALDA INFANTIL;39.1;0;0
7500435226943;C;FRALDA PAMPERS SUPERSEC G MEGA C/34;Drogal;46.65;50.16;Drogal;46.65;PRINCIPAL > PERFUMARIA > INFANTIL > FRALDA INFANTIL;0;46.65;0
7500435132725;C;FRALDA PAMPERS SUPERSEC M C/30;Drogal;38.39;43.51;Drogal;38.39;PRINCIPAL > PERFUMARIA > INFANTIL > FRALDA INFANTIL;39.1;38.39;0
7500435226950;C;FRALDA PAMPERS SUPERSEC M MEGA C/ 40;Drogal;46.65;50.16;Drogal;46.65;PRINCIPAL > PERFUMARIA > INFANTIL > FRALDA INFANTIL;0;46.65;0
7500435132718;C;FRALDA PAMPERS SUPERSEC P C/34;Drogaven;39.1;43.51;Drogaven;39.1;PRINCIPAL > PERFUMARIA > INFANTIL > FRALDA INFANTIL;39.1;0;0
7500435239417;C;FRALDA PAMPERS SUPERSEC P MEGA C/42;Drogal;46.65;50.16;Drogal;46.65;PRINCIPAL > PERFUMARIA > INFANTIL > FRALDA INFANTIL;0;46.65;0
7500435132749;D;FRALDA PAMPERS SUPERSEC XG C/ 22;Drogal;38.39;43.51;Drogal;38.39;PRINCIPAL > PERFUMARIA > INFANTIL > FRALDA INFANTIL;39.1;38.39;0
7500435244671;C;FRALDA PAMPERS SUPERSEC XG MEGA C/32;Drogal;46.65;50.16;Drogal;46.65;PRINCIPAL > PERFUMARIA > INFANTIL > FRALDA INFANTIL;0;46.65;0
7896007550043;C;FRALDA PLENITUDE ACTIVE FEMME P/M C/8;Drogaven;39.1;37.86;DROGACENTRO;37.86;PRINCIPAL > PERFUMARIA > HIGIENE > DESCARTAVEL-INTIMA > FRALDA GERIATRICA;39.1;0;0
7896007547210;B;FRALDA PLENITUDE ACTIVE G/XG C/16;Drogaven;68.31;60.83;DROGACENTRO;60.83;PRINCIPAL > PERFUMARIA > HIGIENE > DESCARTAVEL-INTIMA > FRALDA GERIATRICA;68.31;0;0
7896007547173;B;FRALDA PLENITUDE ACTIVE G/XG C/8;Drogaven;33.02;35.32;Drogaven;33.02;PRINCIPAL > PERFUMARIA > HIGIENE > DESCARTAVEL-INTIMA > FRALDA GERIATRICA;33.02;0;0
7896007547203;B;FRALDA PLENITUDE ACTIVE P/M C/16;Drogaven;68.31;60.83;DROGACENTRO;60.83;PRINCIPAL > PERFUMARIA > HIGIENE > DESCARTAVEL-INTIMA > FRALDA GERIATRICA;68.31;0;0
7896007547128;B;FRALDA PLENITUDE ACTIVE P/M C/8;Drogaven;33.02;35.32;Drogaven;33.02;PRINCIPAL > PERFUMARIA > HIGIENE > DESCARTAVEL-INTIMA > FRALDA GERIATRICA;33.02;0;0
7896007551743;C;FRALDA PLENITUDE PREMIUM NOTURNA G/XG C/14;Drogaven;72.96;68.8;DROGACENTRO;68.8;PRINCIPAL > PERFUMARIA > HIGIENE > DESCARTAVEL-INTIMA > FRALDA GERIATRICA;72.96;0;0
7896007551736;C;FRALDA PLENITUDE PREMIUM NOTURNA P/M C/14;Drogaven;72.96;68.8;DROGACENTRO;68.8;PRINCIPAL > PERFUMARIA > HIGIENE > DESCARTAVEL-INTIMA > FRALDA GERIATRICA;72.96;0;0
7896012879986;B;FRALDA POM POM DERMA PROTEK G JUMBO C/24;Drogaven;28.8;26.74;DROGACENTRO;26.74;PRINCIPAL > PERFUMARIA > INFANTIL > FRALDA INFANTIL;28.8;0;0
7896012879979;C;FRALDA POM POM DERMA PROTEK M JUMBO C/28;Drogaven;28.8;26.74;DROGACENTRO;26.74;PRINCIPAL > PERFUMARIA > INFANTIL > FRALDA INFANTIL;28.8;0;0
7896012879962;B;FRALDA POM POM DERMA PROTEK P JUMBO C/30;Drogaven;28.8;26.74;DROGACENTRO;26.74;PRINCIPAL > PERFUMARIA > INFANTIL > FRALDA INFANTIL;28.8;0;0
7896012880005;C;FRALDA POM POM DERMA PROTEK XXG JUMBO C/18;Drogaven;28.8;26.74;DROGACENTRO;26.74;PRINCIPAL > PERFUMARIA > INFANTIL > FRALDA INFANTIL;28.8;0;0
7896877602910;B;FRALDA TOQUINHO CONFORT SEC EG C/64;Drogaven;61.73;58.87;DROGACENTRO;58.87;PRINCIPAL > PERFUMARIA > INFANTIL > FRALDA INFANTIL;61.73;0;0
7896877602903;A;FRALDA TOQUINHO CONFORT SEC G C/72;Drogaven;61.73;58.87;DROGACENTRO;58.87;PRINCIPAL > PERFUMARIA > INFANTIL > FRALDA INFANTIL;61.73;0;0
7896877602897;B;FRALDA TOQUINHO CONFORT SEC M C/80;Drogaven;61.73;58.87;DROGACENTRO;58.87;PRINCIPAL > PERFUMARIA > INFANTIL > FRALDA INFANTIL;61.73;0;0
7896877602880;C;FRALDA TOQUINHO CONFORT SEC P C/96;Drogaven;61.73;58.87;DROGACENTRO;58.87;PRINCIPAL > PERFUMARIA > INFANTIL > FRALDA INFANTIL;61.73;0;0
7896877602927;B;FRALDA TOQUINHO CONFORT SEC SXG C/54;Drogaven;61.73;58.87;DROGACENTRO;58.87;PRINCIPAL > PERFUMARIA > INFANTIL > FRALDA INFANTIL;61.73;0;0
7896115702785;C;GEL C/GLITER TRA LA LA KIDS MUSICAL 150G;Drogal;12.99;22.34;Drogal;12.99;PRINCIPAL > PERFUMARIA > INFANTIL > HIGIENE INFANTIL > classificar;0;12.99;0
7908615088945;C;GEL DE LIMPEZA GLYCOLIC BRIGHT ANTI-MARCAS 150G;Drogal;49.55;41.2;DROGACENTRO;41.2;PRINCIPAL > PERFUMARIA > BELEZA > ROSTO > classificar;0;49.55;0
7897144661302;C;GEL DENTAL BITUFO COCORICO C/FLUOR TUTI FRUTI 90G;Drogaven;14.6;16.77;Drogaven;14.6;PRINCIPAL > PERFUMARIA > INFANTIL > HIGIENE INFANTIL > CREME DENTAL/FIO;14.6;0;0
7897144661289;C;GEL DENTAL BITUFO COCORICO S/FLUOR MORANGO 90G;Drogal;15.69;16.77;Drogal;15.69;PRINCIPAL > PERFUMARIA > INFANTIL > HIGIENE INFANTIL > CREME DENTAL/FIO;0;15.69;18.12
7897144661296;C;GEL DENTAL BITUFO COCORICO S/FLUOR TUTI FRUTI 90G;Drogaven;14.6;16.77;Drogaven;14.6;PRINCIPAL > PERFUMARIA > INFANTIL > HIGIENE INFANTIL > CREME DENTAL/FIO;14.6;0;0
7897947620506;C;GEL DENTAL CARMED C/FLUOR FINI BEIJOS 70G;Drogaven;19.49;23.18;Drogaven;19.49;PRINCIPAL > PERFUMARIA > HIGIENE > ORAL > CREME DENTAL;19.49;0;0
7897947620551;C;GEL DENTAL CARMED C/FLUOR FINI CEREJA 70G;Drogaven;19.49;23.18;Drogaven;19.49;PRINCIPAL > PERFUMARIA > HIGIENE > ORAL > CREME DENTAL;19.49;0;0
7897947620490;C;GEL DENTAL CARMED C/FLUOR FINI DENTADURA 70G;Drogaven;19.49;23.18;Drogaven;19.49;PRINCIPAL > PERFUMARIA > HIGIENE > ORAL > CREME DENTAL;19.49;0;0
7897947620773;C;GEL DENTAL CARMED C/FLUOR FINI MELANCIA 70G;Drogaven;19.49;23.18;Drogaven;19.49;PRINCIPAL > PERFUMARIA > HIGIENE > ORAL > CREME DENTAL;19.49;0;0
7897947620766;C;GEL DENTAL CARMED C/FLUOR FINI MINHOCAS 70G;Drogaven;19.49;23.18;Drogaven;19.49;PRINCIPAL > PERFUMARIA > HIGIENE > ORAL > CREME DENTAL;19.49;0;0
7898185416210;C;GEL DENTAL INFANTIL COM FLUOR MORANGO STITCH 104G;Drogal;14.05;17.23;Drogal;14.05;PRINCIPAL > PERFUMARIA > INFANTIL > HIGIENE INFANTIL > CREME DENTAL/FIO;19.5;14.05;0
7898185416364;C;GEL DENTAL INFANTIL COM FLUOR MORANGO STITCH 50G;Drogal;8.89;9.38;Drogal;8.89;PRINCIPAL > PERFUMARIA > INFANTIL > HIGIENE INFANTIL > CREME DENTAL/FIO;0;8.89;0
42176763;D;GEL FACIAL ESFOLIANTE NIVEA 75ML;Drogal;34.59;36.71;Drogal;34.59;PRINCIPAL > PERFUMARIA > BELEZA > ROSTO > classificar;0;34.59;35.61
7899852022840;C;GEL FACIAL VULT HIDRATANTE 100G REFRESCANTE;Drogal;21.99;34.18;Drogal;21.99;PRINCIPAL > PERFUMARIA > BELEZA > ROSTO > classificar;0;21.99;0
7891350034868;C;GEL FIXADOR BOZZANO AZUL 300G;Drogaven;13.92;16.8;Drogaven;13.92;PRINCIPAL > PERFUMARIA > MASCULINO > CABELO MASC > GEL/POMADA;13.92;0;0
7891350034844;C;GEL FIXADOR BOZZANO BRANCO 300G;Drogaven;13.92;16.8;Drogaven;13.92;PRINCIPAL > PERFUMARIA > MASCULINO > CABELO MASC > GEL/POMADA;13.92;0;0
7896115700040;C;GEL FIXADOR TRA LA LA INFANTIL COLA AZUL;Drogal;10.99;17.89;Drogal;10.99;PRINCIPAL > PERFUMARIA > INFANTIL > HIGIENE INFANTIL > classificar;0;10.99;0
7898157616419;C;GEL FIXADOR TURMA DA MONICA CEBOLINHA 180G;Drogaven;17.63;19.71;Drogaven;17.63;PRINCIPAL > PERFUMARIA > INFANTIL > HIGIENE INFANTIL > classificar;17.63;0;0
7899706192019;C;GEL LIMPEZA GARNIER UNIF&MAT 150G;Drogaven;25.38;26.96;Drogaven;25.38;PRINCIPAL > PERFUMARIA > BELEZA > ROSTO > classificar;25.38;0;0
7896222720764;C;GEL LUBRIFICANTE JONTEX CEREJA 50G ;Drogal;30.89;26.91;DROGACENTRO;26.91;PRINCIPAL > PERFUMARIA > MASCULINO > RELACOES INTIMAS > LUBRIFICANTE;0;30.89;0
7891350034950;B;GEL NY LOOKS AZUL 240G;Drogaven;10.77;10.11;DROGACENTRO;10.11;PRINCIPAL > PERFUMARIA > MASCULINO > CABELO MASC > GEL/POMADA;10.77;0;0
7891350034929;C;GEL NY LOOKS BRANCO 240G;Drogaven;10.77;10.11;DROGACENTRO;10.11;PRINCIPAL > PERFUMARIA > MASCULINO > CABELO MASC > GEL/POMADA;10.77;0;0
7891350034943;D;GEL NY LOOKS VERDE 240G;Drogaven;10.77;10.11;DROGACENTRO;10.11;PRINCIPAL > PERFUMARIA > MASCULINO > CABELO MASC > GEL/POMADA;10.77;0;0
7894222022246;D;GEL SOBRANCELHA INCOLOR DAILUS ;Drogaven;19.5;26.01;Drogaven;19.5;PRINCIPAL > PERFUMARIA > BELEZA > MAQUIAGEM > classificar;19.5;0;0
7908458326181;C;GELACREME SALON LINE #TODECACHO DEFINICAO UL EXTRAORD. 500G;Drogal;27.09;31.47;Drogal;27.09;PRINCIPAL > PERFUMARIA > CABELO > GELATINA;0;27.09;0
7908458324484;C;GELATINA ATIVADORA SALON LINE KIDS MELANCIA 550G;Drogaven;26.14;30.53;Drogaven;26.14;PRINCIPAL > PERFUMARIA > INFANTIL > HIGIENE INFANTIL > GEL/GELATINA;26.14;0;0
7908458324477;C;GELATINA ATIVADORA SALON LINE KIDS UVA 550G;DrogaRaia;29.99;30.53;DrogaRaia;29.99;PRINCIPAL > PERFUMARIA > INFANTIL > HIGIENE INFANTIL > GEL/GELATINA;0;0;29.99
7908324405606;C;GELATINA KOLENE CACHINHOS C/ GLITTER 500ML;Drogaven;29.39;35.07;Drogaven;29.39;PRINCIPAL > PERFUMARIA > INFANTIL > HIGIENE INFANTIL > GEL/GELATINA;29.39;0;0
7908458326549;D;GELATINA SALON LINE #TODECACHO KIDS MORANGO 550G;Drogal;21.05;31.47;Drogal;21.05;PRINCIPAL > PERFUMARIA > INFANTIL > HIGIENE INFANTIL > GEL/GELATINA;0;21.05;0
7908458304523;C;GELATINA SALON LINE #TODECACHO LINHACA 550G;DrogaRaia;33.67;33.25;DROGACENTRO;33.25;PRINCIPAL > PERFUMARIA > CABELO > GELATINA;0;0;33.67
7898623956797;C;GELATINA SALON LINE #TODECACHO SUPER DEFINICAO 1KG;Drogal;35.69;46.13;Drogal;35.69;PRINCIPAL > PERFUMARIA > CABELO > GELATINA;0;35.69;88.31
7898623951198;C;GELATINA SALON LINE #TODECACHO SUPER DEFINICAO 550G;Drogal;20.99;33.25;Drogal;20.99;PRINCIPAL > PERFUMARIA > CABELO > GELATINA;26.14;20.99;0
7898623950047;C;GELATINA SALON LINE #TODECACHO SUPER VOLUME 550G;Drogal;20.99;33.25;Drogal;20.99;PRINCIPAL > PERFUMARIA > CABELO > GELATINA;26.14;20.99;0
7894222040691;D;GLOSS LABIAL DAILUS LIP GLOSSY CAKE;Drogaven;32.72;34.58;Drogaven;32.72;PRINCIPAL > PERFUMARIA > BELEZA > MAQUIAGEM > GLOSS;32.72;0;0
7894222040684;D;GLOSS LABIAL DAILUS LIP GLOSSY CANDY;Drogaven;32.72;34.58;Drogaven;32.72;PRINCIPAL > PERFUMARIA > BELEZA > MAQUIAGEM > GLOSS;32.72;0;0
7894222040677;C;GLOSS LABIAL DAILUS LIP GLOSSY COOKIE;Drogaven;32.72;34.58;Drogaven;32.72;PRINCIPAL > PERFUMARIA > BELEZA > MAQUIAGEM > GLOSS;32.72;0;0
7908615088983;C;GLYCOLIC BRIGHT DAY CREAM ANTI-MARCAS FPS30  49G;Drogal;91.85;86.83;DROGACENTRO;86.83;PRINCIPAL > PERFUMARIA > BELEZA > DERMOCOSMETICO;0;91.85;0
7908615088969;D;GLYCOLIC BRIGHT NOITE ANTI-MARCAS 49G;Drogal;91.85;70.37;DROGACENTRO;70.37;PRINCIPAL > PERFUMARIA > BELEZA > DERMOCOSMETICO;0;91.85;0
7898636190584;C;GOICOECHEA ANTICELULITE 350G;Drogaven;37.92;50.26;Drogaven;37.92;PRINCIPAL > PERFUMARIA > BELEZA > CORPO > classificar;37.92;0;0
7898636190515;C;GOICOECHEA DIABET TX 400G;Drogaven;48.99;60.44;Drogaven;48.99;PRINCIPAL > PERFUMARIA > BELEZA > CORPO > classificar;48.99;0;0
7898760140011;C;GOTA SECANTE ACEMAR 10ML;Drogaven;9.7;10.34;Drogaven;9.7;PRINCIPAL > PERFUMARIA > BELEZA > MAOS > SECANTE;9.7;0;0
7898647921139;C;GRAMPO CABELO Nº5 PRETO C/50 BELLESA 34-1139;Drogaven;8.22;11.02;Drogaven;8.22;PRINCIPAL > PERFUMARIA > CABELO > ACESSORIOS > GRAMPO;8.22;0;0
7891653010507;D;GRECIN TONS GRISALHOS GEL 40G;Drogal;69.99;70.32;Drogal;69.99;PRINCIPAL > PERFUMARIA > BELEZA > DEPILACAO > GEL;70.41;69.99;0
7893300521022;C;HAIR SPRAY KARINA 250ML;Drogal;24.95;28.38;Drogal;24.95;PRINCIPAL > PERFUMARIA > CABELO > FIXADOR;26.56;24.95;29.31
7893300521084;D;HAIR SPRAY KARINA 400ML;Drogaven;31.64;32.0;Drogaven;31.64;PRINCIPAL > PERFUMARIA > CABELO > FIXADOR;31.64;0;0
7893300521169;C;HAIR SPRAY KARINA FIXACAO EXTRA FORTE 400ML/250G;Drogaven;29.3;32.0;Drogaven;29.3;PRINCIPAL > PERFUMARIA > CABELO > FIXADOR;29.3;0;0
7893300521145;C;HAIR SPRAY KARINA FIXACAO FORTE 18HRS 250ML/155G;Drogaven;26.56;28.37;Drogaven;26.56;PRINCIPAL > PERFUMARIA > CABELO > FIXADOR;26.56;0;0
7896013501848;C;HAIRLIFE CACHO & NATURAL 160G;Drogaven;17.14;18.56;Drogaven;17.14;PRINCIPAL > PERFUMARIA > CABELO > linha afro;17.14;0;0
7896013501824;C;HAIRLIFE CREME LISO NATURAL 180G;Drogaven;17.14;18.56;Drogaven;17.14;PRINCIPAL > PERFUMARIA > CABELO > linha afro;17.14;0;0
7898623954304;C;HIDRA KIT SALON LINE SHAMPOO+CONDICIONADOR BABOSA 300ML;Drogal;12.39;20.93;Drogal;12.39;PRINCIPAL > PERFUMARIA > CABELO > KIT;0;12.39;0
7898623956711;C;HIDRA KIT SALON LINE SHAMPOO+CONDICIONADOR CERAMIDAS 300ML;Drogal;12.39;20.93;Drogal;12.39;PRINCIPAL > PERFUMARIA > CABELO > KIT;0;12.39;0
7898632473278;D;HIDRATANTE CORPO E ROSTO DIA A DIA MELANCIA LABOTRAT 190ML;Drogaven;24.88;24.51;DROGACENTRO;24.51;PRINCIPAL > PERFUMARIA > BELEZA > CORPO > HIDRATANTE;24.88;0;0
7898632473292;C;HIDRATANTE CORPO E ROSTO DIA A DIA PITAYA LABOTRAT 190ML;Drogaven;24.88;24.51;DROGACENTRO;24.51;PRINCIPAL > PERFUMARIA > BELEZA > CORPO > HIDRATANTE;24.88;0;0
7891150095793;D;HIDRATANTE DOVE SERUM CORPORAL DERMO REPARADOR 380ML;Drogal;25.19;51.55;Drogal;25.19;PRINCIPAL > PERFUMARIA > BELEZA > CORPO > LOCAO;33.8;25.19;0
7891150095786;D;HIDRATANTE DOVE SERUM CORPORAL HIALURONICO 180ML;Drogaven;19.5;31.31;Drogaven;19.5;PRINCIPAL > PERFUMARIA > BELEZA > CORPO > LOCAO;19.5;0;0
7891150095830;C;HIDRATANTE DOVE SERUM CORPORAL HIALURONICO 380ML;Drogal;25.19;51.55;Drogal;25.19;PRINCIPAL > PERFUMARIA > BELEZA > CORPO > LOCAO;33.8;25.19;0
7891150095861;C;HIDRATANTE DOVE SERUM CORPORAL PRO CERAMIDAS 180ML;Drogaven;19.5;31.18;Drogaven;19.5;PRINCIPAL > PERFUMARIA > BELEZA > CORPO > LOCAO;19.5;0;0
7891150095878;C;HIDRATANTE DOVE SERUM CORPORAL PRO CERAMIDAS 380ML;Drogal;25.19;51.55;Drogal;25.19;PRINCIPAL > PERFUMARIA > BELEZA > CORPO > LOCAO;33.8;25.19;0
7891150095823;C;HIDRATANTE DOVE SERUM CORPORAL PRO RETINOL 380ML;Drogal;25.19;51.55;Drogal;25.19;PRINCIPAL > PERFUMARIA > BELEZA > CORPO > LOCAO;33.8;25.19;0
7891150095809;C;HIDRATANTE DOVE SERUM CORPORAL UNIFORMIZADOR 380ML;Drogal;25.19;51.55;Drogal;25.19;PRINCIPAL > PERFUMARIA > BELEZA > CORPO > LOCAO;33.8;25.19;0
7908785422136;C;HIDRATANTE FACIAL GARNIER ANTIACNE 85G;Drogal;37.69;42.1;Drogal;37.69;PRINCIPAL > PERFUMARIA > BELEZA > ROSTO > CREME;38.21;37.69;0
7908785422099;B;HIDRATANTE FACIAL GARNIER ANTIMANCHAS 85G;Drogal;37.69;42.1;Drogal;37.69;PRINCIPAL > PERFUMARIA > BELEZA > ROSTO > CREME;38.21;37.69;0
7908785422150;C;HIDRATANTE FACIAL GARNIER ANTISSINAIS 85G;Drogal;37.69;42.1;Drogal;37.69;PRINCIPAL > PERFUMARIA > BELEZA > ROSTO > CREME;0;37.69;0
7897947620445;C;HIDRATANTE LABIAL CARMED ACAI 10G;Drogaven;24.49;28.8;Drogaven;24.49;PRINCIPAL > PERFUMARIA > BELEZA > ROSTO > classificar;24.49;0;0
7897947619579;C;HIDRATANTE LABIAL CARMED AMORA 10G;Drogal;24.89;28.8;Drogal;24.89;PRINCIPAL > PERFUMARIA > BELEZA > ROSTO > classificar;27.43;24.89;0
7897947619586;C;HIDRATANTE LABIAL CARMED AMORA INTENSA 10G;Drogal;24.89;28.8;Drogal;24.89;PRINCIPAL > PERFUMARIA > BELEZA > ROSTO > classificar;27.43;24.89;0
7897947617940;C;HIDRATANTE LABIAL CARMED ANA CASTELA BRIGADEIRO 10G;Drogal;24.89;28.8;Drogal;24.89;PRINCIPAL > PERFUMARIA > BELEZA > ROSTO > classificar;0;24.89;0
7897947617803;C;HIDRATANTE LABIAL CARMED ANA CASTELA LEITE CONDENSADO 10G;Drogaven;24.49;28.8;Drogaven;24.49;PRINCIPAL > PERFUMARIA > BELEZA > ROSTO > classificar;24.49;0;0
7897947620421;D;HIDRATANTE LABIAL CARMED CHOCOTTONE 10G;Drogaven;24.49;28.8;Drogaven;24.49;PRINCIPAL > PERFUMARIA > BELEZA > ROSTO > classificar;24.49;0;0
7897947601857;C;HIDRATANTE LABIAL CARMED FINI BEIJOS 10G;Drogal;22.99;28.8;Drogal;22.99;PRINCIPAL > PERFUMARIA > BELEZA > ROSTO > classificar;27.44;22.99;0
7897947601864;C;HIDRATANTE LABIAL CARMED FINI DENTADURAS 10G;Drogal;22.99;28.8;Drogal;22.99;PRINCIPAL > PERFUMARIA > BELEZA > ROSTO > classificar;27.44;22.99;0
7897947617476;C;HIDRATANTE LABIAL CARMED FPS30 BEIJINHO 10G;Drogal;27.99;28.8;Drogal;27.99;PRINCIPAL > PERFUMARIA > BELEZA > ROSTO > classificar;29.39;27.99;0
7897947616882;C;HIDRATANTE LABIAL CARMED MACA DO AMOR 10G;Drogal;22.99;28.8;Drogal;22.99;PRINCIPAL > PERFUMARIA > BELEZA > ROSTO > classificar;27.44;22.99;0
7897947600348;C;HIDRATANTE LABIAL CARMED MELANCIA 10G;Drogal;16.99;28.8;Drogal;16.99;PRINCIPAL > PERFUMARIA > BELEZA > ROSTO > classificar;24.93;16.99;0
7897947619593;C;HIDRATANTE LABIAL CARMED MINHOCAS 10G;Drogal;24.89;28.8;Drogal;24.89;PRINCIPAL > PERFUMARIA > BELEZA > ROSTO > classificar;27.43;24.89;0
7897947621176;B;HIDRATANTE LABIAL CARMED SMURFS 10G;Drogaven;24.49;28.8;Drogaven;24.49;PRINCIPAL > PERFUMARIA > BELEZA > ROSTO > classificar;24.49;0;0
7898632471205;C;HIDRATANTE LABOTRAT DIA A DIA MORANGO 190ML;Drogaven;20.57;24.51;Drogaven;20.57;PRINCIPAL > PERFUMARIA > BELEZA > ROSTO > classificar;20.57;0;0
4005808311286;C;HIDRATANTE NIVEA FIRMADOR Q10 PLUS 200ML;DrogaRaia;34.83;29.06;DROGACENTRO;29.06;PRINCIPAL > PERFUMARIA > BELEZA > CORPO > HIDRATANTE;0;0;34.83
4005900498205;C;HIDRATANTE NIVEA FIRMADOR Q10+VITAMINA C 200ML;Drogaven;26.36;27.01;Drogaven;26.36;PRINCIPAL > PERFUMARIA > BELEZA > CORPO > HIDRATANTE;26.36;0;0
4005900549266;C;HIDRATANTE NIVEA FIRMADOR Q10+VITAMINA C 400ML;Drogaven;44.0;49.89;Drogaven;44.0;PRINCIPAL > PERFUMARIA > BELEZA > CORPO > HIDRATANTE;44.0;0;0
7899852021539;C;ILUMINADOR VULT FUN 3X1 DOURADO RADIANTE 6,5G;Drogal;29.59;28.98;DROGACENTRO;28.98;PRINCIPAL > PERFUMARIA > BELEZA > MAQUIAGEM > classificar;0;29.59;0
7896014140480;C;IMEDIA CASTANHO CLARO 5;Drogal;24.99;29.52;Drogal;24.99;PRINCIPAL > PERFUMARIA > CABELO > TINTURA/TONALIZANTE;28.12;24.99;0
7896014140503;C;IMEDIA CASTANHO CLARO DOURADO 5.3;Drogaven;28.12;29.52;Drogaven;28.12;PRINCIPAL > PERFUMARIA > CABELO > TINTURA/TONALIZANTE;28.12;0;0
7896014140442;C;IMEDIA CASTANHO ESCURO 3;Drogal;24.99;29.52;Drogal;24.99;PRINCIPAL > PERFUMARIA > CABELO > TINTURA/TONALIZANTE;28.12;24.99;0
7896014140459;C;IMEDIA CASTANHO NATURAL 4;Drogal;24.99;29.52;Drogal;24.99;PRINCIPAL > PERFUMARIA > CABELO > TINTURA/TONALIZANTE;0;24.99;0
7896014182480;C;IMEDIA CHOCOLATE PURO 6.7;Drogal;24.99;29.52;Drogal;24.99;PRINCIPAL > PERFUMARIA > CABELO > TINTURA/TONALIZANTE;28.12;24.99;0
7896014140596;C;IMEDIA LOURO ACINZENTADO 7.1;Drogal;24.99;29.52;Drogal;24.99;PRINCIPAL > PERFUMARIA > CABELO > TINTURA/TONALIZANTE;28.12;24.99;0
7896014140633;C;IMEDIA LOURO CLARO 8;Drogal;24.99;29.52;Drogal;24.99;PRINCIPAL > PERFUMARIA > CABELO > TINTURA/TONALIZANTE;28.12;24.99;0
7896014140527;C;IMEDIA LOURO ESCURO 6;Drogal;24.99;29.52;Drogal;24.99;PRINCIPAL > PERFUMARIA > CABELO > TINTURA/TONALIZANTE;28.12;24.99;0
7896014140534;C;IMEDIA LOURO ESCURO ACINZENTADO 6.1;Drogal;24.99;29.52;Drogal;24.99;PRINCIPAL > PERFUMARIA > CABELO > TINTURA/TONALIZANTE;28.12;24.99;0
7896014140589;C;IMEDIA LOURO NATURAL 7;Drogal;24.99;29.52;Drogal;24.99;PRINCIPAL > PERFUMARIA > CABELO > TINTURA/TONALIZANTE;28.12;24.99;0
7896014140558;C;IMEDIA MARROM 6.41;Drogal;24.99;29.52;Drogal;24.99;PRINCIPAL > PERFUMARIA > CABELO > TINTURA/TONALIZANTE;28.12;24.99;0
7896014140435;C;IMEDIA PRETO 1;Drogal;24.99;29.52;Drogal;24.99;PRINCIPAL > PERFUMARIA > CABELO > TINTURA/TONALIZANTE;28.12;24.99;0
7896111971888;C;IMPALA SPRAY SECANTE DE ESMALTE 400ML ;Drogal;16.99;21.09;Drogal;16.99;PRINCIPAL > PERFUMARIA > BELEZA > MAOS > SECANTE;0;16.99;0
8429420200678;C;ISDIN CEUTICS HYALURONIC SERUM FACIAL CONCENTRATE 30ML;Drogal;180.09;228.11;Drogal;180.09;PRINCIPAL > PERFUMARIA > BELEZA > DERMOCOSMETICO;219.04;180.09;0
8429420079632;D;ISDIN FOTOPROT GEL CREAM 50+ FPS60;Drogal;88.75;85.07;DROGACENTRO;85.07;PRINCIPAL > PERFUMARIA > BELEZA > DERMOCOSMETICO;110.64;88.75;0
7896523221724;B;K-MED GEL 100G;Drogaven;19.38;32.0;Drogaven;19.38;PRINCIPAL > PERFUMARIA > MASCULINO > RELACOES INTIMAS > LUBRIFICANTE;19.38;0;0
7896523210582;C;K-MED GEL 2 EM 1 200ML;Drogaven;36.25;38.62;Drogaven;36.25;PRINCIPAL > PERFUMARIA > MASCULINO > RELACOES INTIMAS > LUBRIFICANTE;36.25;0;0
7896523206790;B;K-MED GEL 50G;Drogal;12.39;29.3;Drogal;12.39;PRINCIPAL > PERFUMARIA > MASCULINO > RELACOES INTIMAS > LUBRIFICANTE;14.09;12.39;0
7896523201498;D;K-MED ICE 200G;Drogaven;38.02;36.77;DROGACENTRO;36.77;PRINCIPAL > PERFUMARIA > MASCULINO > RELACOES INTIMAS > LUBRIFICANTE;38.02;0;0
7899706152860;C;KERIUM SH ANTI-CASPA DS INTENSIVO 125ML;Drogal;132.95;162.22;Drogal;132.95;PRINCIPAL > PERFUMARIA > BELEZA > DERMOCOSMETICO;134.05;132.95;0
